PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
0.008696131076505985,0.26816558148988023,-0.011624208382029228,0.044941244314539996,0.015227506744244217,0.003742769737657338,-0.028456615922500674,-0.02198591618705526
0.002647642047558591,0.25972151960017675,-0.04078246113187041,0.04665203274014365,0.013599975996361834,0.015372874505302845,-0.027727307199763837,-0.00404507401872585
0.009810830009210878,0.1881096326520061,0.005607871628484894,0.03817998512482095,0.007352613194350827,0.013801434513883394,-0.0237682993576925,-0.013251026499528558
0.06041603136297261,0.25479295066264684,-0.0169320666468531,0.04525460095634714,0.000694207046672795,0.003278220181171317,-0.02241601411114467,0.0018299559294033055
0.0693651358845208,0.2179841939861276,-0.03951867964665864,0.020468881908934852,-0.001743670651223571,-0.0002582322667700421,-0.05053872603786624,-0.001990798582932627
0.09167168548622626,0.22295691178318564,-0.003859049896165222,0.012686382789658805,-0.0008139910537520131,0.02193598431099363,-0.034679496663780084,-0.02044765417224955
0.030272289666217575,0.2637111157362465,-0.05694191274403407,0.018590196615321505,0.006551555906061446,0.0182882998864772,-0.03767566721422434,-0.0016575875027065553
0.028702528113693917,0.24475810135777099,-0.0714790953012523,0.023476226990557906,0.006317567828517667,0.02367329544669403,-0.03964319762342456,0.013734018165213796
0.09955960437237932,0.23582457448179134,-0.013368210442389316,-0.015670758126119858,0.007634922228839295,0.01858845177913956,-0.047518670378072426,-0.024409393506455535
0.0626223470135444,0.18625775584926518,-0.009018593610680406,-0.00548879782410044,0.017755035386391598,0.027299996107529586,-0.04101538642702037,-0.01657972395620021
0.06496048919403358,0.22888616074195886,-0.043913238606388946,0.008332449187793094,-0.0020902927195203553,0.02522029074619675,-0.04950278208504325,0.003644879374286281
-0.007355511886819219,0.239833529070808,-0.04199949952859293,0.03765921137764265,0.001941445571200933,0.0031575555779160182,-0.03347240424220817,0.009683115843992233
0.042095053173310394,0.19147560853856216,0.000962108806562445,0.013487232751519996,0.008770742706015291,0.01920505691624441,-0.03229816472842259,-0.012096775491697413
0.021230956772548815,0.23652073055042439,0.004644241738678743,0.03905984681570165,0.016498637415332345,0.027263751114603302,-0.03430181223869046,-0.01497988517504851
0.031348680297532835,0.21236657125088612,0.0133993077668326,0.039735225727705714,0.008787581170368472,0.024046935783162488,-0.02699148105433107,-0.004191184702329936
0.028765985226506842,0.22535555121398496,0.014413090709467589,0.03239583267494666,0.014555417378338856,0.024886024313462925,-0.029426012594421843,-0.025186921142604027
0.04068892922623789,0.21861846499580287,0.007165113978781025,0.029388496198727024,0.008281283338146346,0.014297736050139445,-0.025307844433819934,-0.024393210129254744
0.03248562086072248,0.2077421260032183,-0.004940359691035195,0.03679984108865727,0.015461252537659953,0.02241339055227257,-0.01912623309193326,-0.006691744547728528
0.048035040575920174,0.19680389846999247,-0.005749833720232439,0.013687258358912822,-0.0036293673088197867,0.022297449925568202,-0.03267651376701,-0.005700122961313175
0.029281723120983375,0.21016667088278373,0.012561549135564449,0.03382420576432393,-0.002290162698924921,0.02447812470103407,-0.02349673968979917,-0.00825428221443388
0.06158277557078616,0.19192013166850252,-0.000889076518182979,0.002259786076608549,0.0011515403005717246,0.02436192102824864,-0.03918267710643358,-0.013116735054297075
-0.005427975679154226,0.22089473924616393,-0.02593629553733725,0.03750207357032424,-0.0006362212072357826,0.01901439416010159,-0.027225083061936727,0.0022450377239054027
-0.000595052016599263,0.2314779017595573,0.01246971099205538,0.03963304419158925,-0.0017050081424615567,0.011091417288046098,-0.026409214873849726,-0.007896966339363307
