CV,phi,theta
0.32189,29.762224082800255,33.2475864279114
0.965686,-171.23143093603707,113.90700530118782
0.331435,5.315326726185587,46.356136421648976
0.459194,42.010514902790895,38.79120119148481
0.324773,11.227482512450552,56.28482138027716
0.350892,91.53481183046529,65.16354216119801
0.353931,89.62284777908906,52.830377038903656
0.904323,-158.8918231451621,104.7937605644277
0.34343,93.60492667258372,62.10223026534581
0.330584,19.62561116372288,36.39174325834366
0.354435,94.30623516461235,65.44689559004023
0.35141,96.77528054634907,59.170313204408146
0.939349,102.1481384616872,93.10715910237846
0.353498,95.41078117578746,65.04446230374616
0.348093,99.0490011132038,57.00418065147158
0.350926,91.93555186188722,57.44050857045214
0.872208,-144.74587893887346,96.92305095881159
1.12757,141.89891522910716,50.75425339442774
0.355344,90.74770546541565,62.345027334387474
0.851189,141.6632008345124,141.48950234103717
1.015179,101.96567245481842,77.10511392170051
1.035513,112.3978403391689,75.76873057096387
0.986265,113.83888225867537,85.48911429906248
1.017111,101.60398589259438,80.6151040274606
0.330189,15.184102698712945,53.960280709421994
1.008376,96.29601245700162,85.81017715726368
0.93687,106.38693759414365,99.53636179823884
1.059033,102.25846962727665,88.16479300321134
1.002793,99.29629389083243,93.69332593546581
0.901304,87.45125300004904,122.77402479050726
0.952179,86.62817009411822,135.88257001628958
0.89844,84.3539450537471,69.7759871279423
0.824516,82.78038758225406,77.70111627529216
1.1934,96.87618083374383,95.76662637198442
0.904047,162.01278499853987,99.96160013596041
0.880564,175.93012801697574,105.83200147603795
0.972697,70.21090165006855,52.646775895456024
1.052217,-80.48052544805566,19.477318317661616
1.22948,-93.67927419084927,33.78066261137789
0.338581,87.86284142146276,61.55024212113298
0.340172,93.6849874937506,59.445629571429976
1.097812,97.8171005545245,23.298109806395768
1.11957,83.35598794219288,75.7844344490019
0.345212,110.38226151735637,64.15038532844325
1.135973,86.07489448567713,108.13406826396863
1.222581,95.71118018267609,129.62992407456576
1.091041,81.17484223682146,60.93990225838403
1.041461,93.6663735398954,76.50310574834158
1.135927,89.00584610741039,154.92023934651877
1.073891,75.40136023486755,94.41650837623004
1.050779,73.00975177978957,97.99631783174982
1.014925,72.6387569672085,63.42315185733428
0.991537,81.2118031923634,62.45494394166215
1.088096,66.29296294840259,31.789161652610435
1.028903,100.56942143201184,106.78668814780711
1.081968,75.1685407621452,22.130383714916057
1.133021,81.60041114433064,138.05845854456553
0.971735,81.90206196254907,107.9818021368604
1.175184,85.11828881398893,95.42980152701168
1.235405,91.18884173055511,119.93134317525394
1.189304,100.56146360875331,98.923715947569
1.263746,92.55686537716885,109.20875289459912
1.25416,82.72459208137562,74.54096065402929
1.172776,88.1485825033165,52.13895914199602
1.1385,-131.7506215571954,30.743443317209508
1.039647,106.19335222645815,82.2340320467867
1.041307,-135.75634256882972,55.652286329849744
0.331947,-4.361594634504968,53.1665044606529
1.316755,47.8264132441093,29.77590868055241
0.415292,91.80414045592828,59.906513254941956
0.995273,-159.18376486056147,70.5332043065363
1.046012,-168.21862152943862,54.68463201260242
0.970745,88.66791296007034,100.57697454761963
1.053876,31.512621050107235,18.89653977447103
0.983237,-161.67895677026027,95.36700796868392
0.329815,5.074017559151341,55.43782066654766
0.958421,167.52832981473486,98.43794967376347
0.693534,109.49105300157564,68.82900182185067
0.72621,-130.4800257421902,100.63827374629855
0.97583,-179.55150941206895,100.41866564426284
0.905309,177.1215377354272,112.21240018996254
0.336657,6.982333711844542,56.77844160203806
0.912227,161.04085197302422,110.08207771967035
0.925878,159.50836936688376,122.44782027999119
0.959905,-175.78351129966947,109.31696737565069
1.016295,62.30182328390751,108.22186436100812
1.023561,128.63707723900754,129.50110979474331
0.97541,64.41143693627497,110.7160506243507
1.015843,149.42681232677145,152.48651872609776
1.066511,114.92568126620327,144.63403431795794
1.089411,90.44030890144629,128.43560136722363
1.125915,92.81429471480438,109.40932382119767
1.21347,67.57055660848306,166.2515118924328
1.137053,130.97918513874802,123.37963302537419
1.206352,102.8344996868528,31.281681157122346
0.329298,12.307845146905844,40.406779975476816
0.429485,67.44918612576737,43.44453829364293
1.058382,75.00485185374676,137.03541164888028
0.688014,132.24753180815415,80.2315685569053
0.986482,96.25416990953347,82.46385258974432
0.690341,146.23732416761314,72.00041801833265
1.088698,117.01247087866001,119.1775895427683
1.064566,109.3652493501111,108.80619111936502
1.151151,89.91082974289712,124.72776621126326
1.155999,106.74838778097094,136.68997647318113
0.838381,109.61795303836297,121.50034538835052
1.07237,94.64246637804587,122.88682510816017
1.183676,83.69023645253785,115.87793628705398
1.157952,46.755826541111176,135.48868112042288
1.250071,73.150565491533,139.84661499833132
1.190537,52.735432451538486,149.4240328597412
1.110093,67.46749918018325,124.50161042123332
1.131246,85.95604269712125,127.43579932828283
1.094774,119.54205339531605,130.9314771839187
1.174717,88.7154967037336,110.19588106743002
0.311825,2.2815111324854476,50.75504094193575
0.991438,99.67118234461776,88.67150740162909
1.128571,121.92043376804473,107.60447244475564
1.12546,67.94808267241817,127.17850901122658
1.117223,87.04114341478594,130.49023450894353
1.174563,86.98868762351033,134.60684383821066
1.127459,82.20526628231539,129.6479997233029
1.111908,84.97846341462349,124.80554627001482
1.102092,104.33659887335378,127.28282849527751
1.10855,89.79128124142876,124.44371079311605
1.11013,91.04303974439523,129.1306394010922
1.116009,103.19695787945794,123.52373274614014
0.317956,13.837673992742037,40.514741157392045
0.974609,92.6062322684805,90.48984725845925
0.9329,99.9333192658908,119.55086205012121
1.104933,108.2214036135324,136.34808345804
1.113138,112.1283457247783,104.70748688590926
0.313748,17.544531994301725,46.52702905672642
0.976491,96.21678915003476,89.91907506929297
1.047936,83.89716734028416,112.1328627858122
0.945333,104.08004721788127,88.1542780456852
0.896065,101.52872231229637,103.87292464807882
1.038775,96.92837944797637,134.93232738567394
1.005496,114.7037950627273,90.50581513219588
0.931191,138.97172362823895,141.25812224069674
1.201024,112.02313982452014,122.47220713518738
1.053993,119.26547053138646,114.30891818871643
0.819107,57.862307422541484,44.03182301080124
0.85758,106.20833531716272,130.2443811208228
1.078492,101.44313879405377,133.08464143573346
1.011108,86.34697772503223,122.97273572019614
1.008586,87.83174330576368,126.8419595521061
0.787779,131.76523011334777,99.70698666022697
0.996794,112.39826989928436,120.26986863952801
1.195235,69.26157495688662,118.61842690136221
0.985887,86.12309284663323,136.1234293423439
0.311426,7.339601371008545,47.6179666667991
0.329585,8.101499907162696,48.049919505667326
1.015652,102.75328757404228,127.7010294308016
1.053034,114.98720386747006,131.00518747509656
