CV,phi,theta
1.015565,69.09521401603621,25.872997739360027
1.034656,66.11752590258426,34.93787248301142
0.692888,90.41264006776295,52.5931563292694
1.056083,79.27584710780216,31.063117492373387
1.070465,119.68984275131642,132.11691253046158
1.125713,111.30625554328746,121.59287283083266
1.041592,111.82623755636182,123.28772110727449
1.043438,97.54051804498447,136.56902640801232
1.026167,106.69262703464003,116.96057961896558
1.008878,70.12693383482693,13.787274106068708
1.173422,113.00126058405021,121.91940871716434
1.033628,101.56052012529446,123.24600725803376
1.049957,113.02125535463476,124.50707969046648
1.000853,102.86254998240581,119.69336771041327
1.048316,99.32697277903506,32.1520581061232
0.822721,99.34932049092356,63.75051361441941
1.002961,98.04512224330075,126.39275706439066
0.731944,90.70706919521645,61.67482317011567
0.726542,80.52647986366469,62.86780115153226
0.579218,33.36347556921309,50.364623905296405
1.013866,110.04017382960714,133.7010262496236
0.513776,53.26937386490851,52.235644214409234
1.05769,106.25020363003858,138.14018936012113
1.028219,105.29044634143716,112.93288618409301
1.060996,115.60120460501591,128.63966667296725
0.739457,75.46446277625755,71.35696590106704
1.053527,111.79597228624347,126.8697482514651
1.040997,101.3825987813116,119.90922015724901
0.713798,94.68572537948403,57.136553401381995
0.751102,95.92836620276445,61.32366459226838
1.077962,101.43948931068898,126.30944843413504
0.655724,94.37710085622405,54.8289483628234
0.99035,102.45523119407802,121.77420146676012
0.675136,90.25178067475568,56.40978385581617
0.699232,103.40661085947993,58.40220452962732
1.014837,112.28758657040731,112.21914310878967
1.012617,91.2696687355688,137.73432317898056
1.081322,101.02784498261657,126.27706247684246
0.98681,109.13322103692674,116.80261849176593
0.729195,96.86113669256954,55.02692276257668
0.802711,-60.379928230217395,145.93363222904185
1.093432,104.54598878152623,132.40385965823964
0.619355,81.17726761203784,53.34207477421478
0.705479,97.70914700160662,51.725899325468426
0.680439,101.65421746869912,58.45046005559286
1.050596,117.50372998365916,115.77505487053202
0.728857,100.59361706097869,62.73717681061522
0.689473,97.44347072011703,49.62749615896064
1.117063,93.21413977587449,103.82924163806088
0.989165,179.82127732807515,133.00622270583713
0.820301,99.82725991307467,57.93522780621228
1.132568,119.58839155061311,115.76986269464845
0.731418,111.83623609765665,59.38997631670035
0.66461,83.8068519952778,56.18503139560628
0.663395,86.24717018720796,56.55949493836159
1.110685,122.41109931008606,114.41039387370154
1.060909,131.66689828062687,106.87238561917053
1.062993,109.04798535784178,138.34576418749296
1.080535,109.45999692111683,132.38888034709
1.097514,90.06478197711023,144.18406167396645
1.139463,102.6620630769815,123.41231843025469
1.081579,93.55429718851937,111.65387301971884
1.116061,120.77928972084524,121.27314884842413
1.040942,112.07811879075841,99.88278781050784
1.150164,91.36459135766579,136.13150529402245
1.130639,112.14600965377855,107.25872955591446
1.210948,-158.62881925138126,51.340090805247755
0.97007,-177.32696480695952,74.34362966652145
1.077624,110.40043888270566,82.18513014903533
1.141442,81.35910614538071,116.94344299830217
1.133988,-120.73521200135221,67.55781645329255
0.95728,179.24833566653777,75.25744678142615
1.156758,103.94699380713604,122.36183703479378
1.120208,117.62454077047227,122.67081896627865
1.078067,96.62074860914078,91.48386078989981
1.164055,96.21376050714089,124.29284630053739
1.177013,-93.9091415419775,86.45096353739858
0.859224,123.41002175592087,131.42176246990763
0.949697,-169.49222474937764,76.74923014471076
0.943526,-171.4148884724928,75.24230093275693
1.029411,-117.32081861032219,50.867175566145306
0.762146,113.49456613280456,56.657922489276594
1.00257,-170.04799709173813,74.14621200595884
0.958133,-159.08704011858444,68.88363697251906
0.691672,90.79832678652906,51.523910373709946
0.983763,-170.06011854932729,76.96527077767632
0.73039,94.3035495357336,52.91425785942966
0.807259,119.39193774737144,65.63857884201381
0.957542,172.26738967819395,87.56097985268686
1.008613,-171.65866003754346,77.95368175921092
0.750646,106.56856335958751,61.23285757296345
0.740759,99.79496984570395,50.23308310990857
0.998976,103.52280021010706,140.2725680700738
0.738727,110.48917735546905,59.918244102102015
0.725751,92.72325840911627,55.63143994794986
1.008073,86.90632654932719,111.47662783365013
0.732591,106.64378302258162,56.286951842833574
0.755641,94.67979638286937,49.677992867613376
1.092388,91.93478878819101,88.8295828856576
0.754491,91.9050567354272,42.51426211020162
0.682752,100.07656363620647,57.66130870002387
0.897408,72.84853362109499,90.45830931382706
0.949628,76.98669569831218,89.02206471014166
0.745472,100.27214552742892,61.03451937038051
0.895433,155.75287601943273,122.59455066431809
0.929518,163.79980569569608,120.63710785861882
0.789949,114.73011460673962,71.5008632059004
