phi14,psi14,phi13,psi13
42.53169235663381,-31.14781756587805,-36.49117778491623,-22.882070294793117
34.60173966079145,-46.78325018087806,-45.9703016032189,-17.971978713976643
42.41962680458792,-36.02555258040353,-21.909609102403124,-31.02491043515296
37.406312535841714,-39.079509852172414,-42.85700945753787,-29.992797066764908
35.348488658526165,-46.90754398936358,-49.08569708292866,-19.534426499670925
46.320418235510694,-30.4318423752662,-27.358496722064114,-27.484948163069106
36.39802977936369,-11.991013317631955,-16.472657882639286,-32.1538951989339
42.81326834228824,-41.12549815221867,-27.850661024738905,-25.795208205887672
55.88320872417542,-5.577782769434846,-48.804349856102185,-26.618689461374846
58.0511019841109,-22.643887713487292,-48.12827322745049,6.049755551270106
64.57701829794841,-13.994058285707416,-45.34474692527952,-18.005716945689013
47.27839370067742,-23.525222870704333,-53.02099555051193,-24.82265228361177
29.901314452908967,-30.284456186112056,-40.238014030406724,-31.703944663797934
46.976019642637006,-53.08069277637584,-47.003045131148866,-18.548420931205495
33.07671604611276,-46.297400592303205,-49.55584845539979,-12.186014865397246
22.330952064940064,-36.65525580085692,-40.67164039117568,-24.4362453538293
37.52391992742949,-60.913132118070635,-50.44860186085373,4.95866957437079
34.40981508551726,-30.989054688704844,-31.977156997365018,-30.129122675742835
20.443584441307646,-48.53539396041042,-35.24880633905839,-7.621275639652789
25.171517014489375,-38.227593467516435,-40.63177154071964,-24.436830227409658
14.318269688118566,-46.17825893234655,-59.72263132583235,-27.48021057227398
19.632018138106215,-16.446975308180594,-47.64992430789214,-3.7357423397979606
46.31846162581948,6.034994676429032,-26.823484109509973,-11.49794906141446
39.05423133300232,-43.60763194704569,-34.86370810051937,-26.43700047597408
35.470554322227606,-35.5861463015,-36.83012874039668,-6.341699513397699
68.65580341061721,-14.20255558728813,-48.497807997194535,-4.044153482986301
78.66351013493674,-5.880117673060278,-37.830229781720284,-8.634200021905542
48.75457041703364,14.308697613927633,-39.413599250257676,-8.94099356982706
75.6096530331309,-2.780785808514125,-49.9867415787072,-7.722600356274
39.25082543710599,-1.2688374652227443,-12.34139011912457,-27.66350189128241
43.45849858297338,8.134839058211936,-20.072359052168945,-26.55368150046967
62.78972750679072,4.727670067961685,-23.74053880644555,-19.086364350561144
69.12733792385423,-6.382225635170712,-39.25646735300278,-18.17901080933875
61.80258893916256,9.331956925776248,-17.49544133593666,-32.31565059681365
58.443855034522024,-1.8160167523140531,-33.81812232379766,4.582181436623798
72.72561666491245,-2.647881983526872,-37.64203449764174,-24.274828437461494
56.63673438553826,-13.745299785917888,-17.28245856125312,-21.893006639504808
53.52515474775378,-10.699801346314354,-43.843084591831456,12.675942089129068
43.77723959592755,-14.81911935676057,-26.66238383044441,-6.321490501055312
63.45440557708344,-2.587882643226429,-16.328754676705195,0.11943416005511776
62.293160667166056,-3.445460963459967,-41.67565360984851,-14.446678941487878
49.63948485540626,0.6951588185956178,-15.452514037402443,-31.85027734246733
46.81930006071929,6.3094286675472855,-28.462876623669537,-2.681937195164878
64.36912536314689,5.51325750796932,-50.660421812694466,-9.55526485250572
41.291550090283025,-5.086139206163087,-30.39480652719776,-8.077429971698532
41.624063779181874,-7.326882805928835,-36.189294477085525,-3.8218978003439728
40.91990615161838,-4.437838364417966,-39.421024357685404,-20.304731096039074
36.054603859785125,3.2634994667599266,-34.9076749346323,-32.76175314314728
43.021429709692086,-22.280110703278265,-42.294851852580486,-0.7712264025211448
29.381650903328616,-9.222040981319445,-44.2620973970668,0.8714376951442692
53.43484109887145,-10.041461436089818,-57.9774956301254,-19.579635279608812
51.47691715985779,-14.62573126568982,-51.066368598146944,-5.882079390176288
40.153983867469904,1.264461938576436,-33.19935984673897,-16.059594065237878
28.710303553138424,-2.953304760356521,-1.5984588848615373,-20.208839453305597
57.955187032264675,-10.215732632570502,-41.52539383631788,-25.62651694003357
38.80458777618102,-1.4366084003357207,-40.14642483875514,-11.263876050614089
51.30673683116619,-21.320064541303115,-44.79082794464701,-2.296709677946142
