bind,memb
18.013834590226253,-2.7600021362304688
19.340809333785497,-3.0000030517578153
18.338278444322565,-3.2300048828125014
19.0147023358098,-4.100000762939452
18.873000028684448,-3.6900032043457003
18.120604167901714,-3.280003356933591
18.886248970069936,-3.7500015258789077
18.803037251507885,-3.410003662109375
18.829062348903893,-3.070000457763669
18.463177943402734,-3.9999992370605497
18.66424752186884,-3.9400009155273423
18.44377097972186,-4.33000030517578
18.170768746157467,-3.670004272460936
18.45279125974565,-3.7900032043457017
18.45946088622581,-2.590003204345706
18.684932162627046,-3.4900009155273466
18.413270772004836,-3.6600021362304673
18.10035425710047,-3.2800041198730483
18.556687884192222,-4.03000183105469
18.265966319282693,-3.680001831054689
18.170089895921492,-2.5400009155273438
18.531951501527335,-2.2800064086914062
17.411056060741178,-1.8700027465820312
18.380673025218513,-2.6900054931640653
18.11321744200591,-2.710001373291014
18.430225495393984,-2.700003051757811
18.160623195433036,-2.3700012207031236
18.6166244761073,-1.690000152587892
18.09390675274023,-2.210000610351564
18.30949085481912,-2.699998474121095
18.714116550918042,-3.3900016784667955
18.456973558482993,-3.890002441406253
18.678444423089623,-3.580004882812503
17.97640746856013,-1.7200027465820327
19.077513719908644,-2.1600006103515597
18.59284809440712,-2.430001831054689
18.691257751704107,-3.070000457763669
18.45229502676884,-3.400003051757814
18.523463361023133,-4.290003967285159
18.192674251822023,-3.970003509521483
17.933660622923064,-4.510003662109376
17.827345851455988,-4.159999084472659
17.882173719380344,-3.460001373291014
18.070722438576354,-2.4399993896484347
18.340117684541514,-2.0300018310546903
17.961045768554605,-2.720001220703125
17.66563307123635,-2.8100036621093736
17.923078910588128,-2.7400032043457045
17.693688371331685,-2.900000762939456
18.03217988877075,-2.2600036621093764
17.7762742897847,-2.160003662109375
17.307260325733598,-2.050002288818362
17.962019983046133,-3.3100006103515653
18.016137855407298,-2.270003509521487
18.006332232376856,-2.9800033569335938
18.04586588727223,-2.670001220703128
17.994424472794176,-3.3700004577636733
18.271136685629955,-3.390002441406253
18.334927578396385,-2.450003051757811
18.725684325707192,-3.800002288818362
18.35022934711604,-3.640005493164061
18.16759394382954,-4.060003662109374
18.050319126763586,-3.3400039672851562
18.531128077592687,-3.5700035095214844
17.895668449782157,-3.4700019836425753
18.463551283021662,-2.9900054931640625
17.99492383115674,-3.1300033569335923
18.111308359566873,-3.1700004577636705
18.548725122614915,-3.6300010681152344
17.850899888273332,-3.4399993896484347
18.20613127827207,-4.090000152587891
18.331309600077812,-4.260003662109376
18.034363415903112,-4.500003051757815
18.65340294914775,-4.2300025939941435
18.534578934181567,-4.470002746582033
18.80754444939067,-3.4199981689453125
18.848141498439226,-3.4300010681152315
18.240371721740438,-3.5800018310546875
18.12285566656931,-4.050001525878905
17.985380741169404,-3.2600021362304688
17.463991664705222,-2.390000152587888
18.899110135801998,-3.210002899169922
17.80139229213462,-2.7800048828124986
17.356124688558936,-2.8700027465820312
17.978878327114824,-2.4000015258789062
18.14094459743057,-3.2400009155273466
19.130491566332736,-3.6200035095214815
18.38689534079172,-1.8200019836425767
19.12499395484587,-3.2000015258789034
19.042049423382146,-2.5900039672851562
18.94465188116131,-4.060002899169923
18.954550422442644,-3.7900009155273438
18.537098392696993,-3.680004882812497
19.11437498375498,-3.7900001525878935
19.075094693660084,-3.8799995422363267
18.79059889381551,-3.340000915527341
19.06338637821819,-3.8100036621093736
19.445188220097336,-3.2300025939941435
18.996218090257948,-2.860001373291013
18.343210549632918,-3.4500045776367188
19.04673043150118,-4.120002746582031
18.78459595733944,-3.180004119873047
18.689456606008218,-3.550003814697263
19.16191226352135,-2.480001831054686
19.72209547511236,-2.5799995422363295
19.120835140596476,-3.450002288818361
19.058935029238512,-3.899998474121091
19.090665846133763,-3.490003967285155
18.84883558834612,-4.160003662109375
19.44361706823209,-4.200004577636719
18.7528778128738,-4.540002441406251
18.505856922700332,-3.859999084472655
18.67880021220324,-3.5900016784667983
18.92235643406899,-4.700003051757811
18.99371459459576,-2.9100051879882827
18.300853632325605,-2.730004119873044
18.31155931940547,-2.1600021362304673
18.750947607239436,-2.7099998474121065
18.911246966800405,-2.8400039672851562
18.884607633605942,-2.8500030517578097
18.545586064824107,-3.4900032043457045
19.54235977196719,-3.240000152587889
18.792054220405674,-4.230004882812501
19.21570870497487,-3.550001525878905
19.207388807980795,-3.740002441406247
18.38056183086092,-4.030003356933591
18.544434632697914,-3.7800025939941406
18.58146780958719,-3.2800064086914062
19.220188976395367,-3.370004272460939
18.7526554413993,-2.7900047302246094
19.329177543975398,-3.580003356933595
19.077448897985185,-3.269998168945314
18.585002167512194,-4.160002136230467
19.03067253377717,-3.5900039672851562
19.50645317507196,-2.990002441406247
18.259676385918247,-3.0900016784667983
18.875398195313867,-3.190000152587892
18.801558944469768,-3.060004425048831
18.70107770075681,-2.380002593994142
